Scenario,carWidth,carLength,ratioAutonomousCars,humanViewLength,autonomousViewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,67.21988
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,30.604
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,34.08746
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,66.93725
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,31.83791
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,35.954643
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,31.471615
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,36.005116
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,15.469971
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,35.222786
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,36.97348
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.187431
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,17.470398
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,94.458435
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,48.44289
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,28.67279
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,26.072235
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,23.871765
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,34.45736
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,24.571915
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,23.421669
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,39.441757
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,47.362892
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,46.378723
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,58.12416
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,78.4614
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,56.00621
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,141.73434
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,88.22908
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,56.821922
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,23.444275
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,26.04364
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.994385
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.744446
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,147.1327
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,86.07521
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,23.99414
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,94.85956
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.12793
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.044617
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,91.92347
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,26.976746
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,16.196045
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,15.77948
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,17.245789
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,78.9328
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,79.48182
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,19.62854
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,18.445496
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,81.24721
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,20.361694
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,19.078674
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,19.095337
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,18.912048
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,61.751587
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,36.141174
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,22.827759
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,17.529053
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,17.179138
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,17.1958
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,16.962524
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,32.675354
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,16.012756
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,134.01279
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,12.546936
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,35.824585
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,15.662842
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,40.98999
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,16.47931
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,18.262207
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,34.174988
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,17.629028
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,22.111282
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,23.044388
nl.rug.dmas.trafficdemo.Scenario@3abbfa04(seed: 1445419841657),1.47-2.55,2.54-6.0,0.4,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,25.160538
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,11.96664
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,12.283302
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,14.899929
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,12.349912
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,16.649878
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,15.233206
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,14.233119
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,16.766415
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,13.499794
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,20.133085
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,13.033134
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,20.083048
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,18.133057
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,23.899635
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,26.01627
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,24.866287
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,22.449657
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,21.916332
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,27.649578
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,18.76638
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,17.783062
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,14.333115
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,29.849545
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,27.96624
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,15.09977
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,12.666473
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,33.21616
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,43.34934
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,13.1164665
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,11.733154
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,25.983467
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,13.517086
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 1,44.450222
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,12.351662
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,29.68573
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,32.12016
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,27.587288
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,24.087685
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,21.121178
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,37.272755
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,30.756569
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,34.623795
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,74.70709
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,73.00753
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,34.007263
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,40.642014
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,37.958107
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 0,60.71047
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,26.839066
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,42.6091
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 1,39.59179
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,40.925407
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,38.80829
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,30.239792
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,27.789268
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 1,46.460464
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 3 to 0,102.470634
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,66.55934
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,66.15434
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,64.72056
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,93.67755
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,93.360535
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,124.69945
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,43.972595
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,112.52959
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 3,41.723145
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,68.01672
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 0,42.106384
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 3 to 1,63.617798
nl.rug.dmas.trafficdemo.Scenario@55d56113(seed: 1445419841753),1.47-2.55,2.54-6.0,0.70000005,8.0-16.0,16.0,100.0,AutonomousDriver,From 1 to 0,44.789062
