Scenario,carWidth,carLength,ratioAutonomousCars,humanViewLength,autonomousViewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,16.74591
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,63.084595
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.346008
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.06276
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.379349
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.979446
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.696182
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,70.79939
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.462418
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,38.307327
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.895401
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,39.973587
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,38.540604
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.26149
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.144852
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.228165
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,AutonomousDriver,From 0 to 3,20.56166
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.72876
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.612366
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.295776
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.195557
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.329102
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.445984
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.42981
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.56311
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,45.155655
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.695923
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.112732
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.445984
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.22937
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.679749
nl.rug.dmas.trafficdemo.Scenario@174d20a(seed: 1445423745228),1.47-2.55,2.54-6.0,0.1,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.629761
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,11.416649
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,11.349963
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.866596
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.383227
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,16.549866
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,15.36649
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.066467
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.216425
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,19.066399
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.099693
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.399689
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.966377
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.983059
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.866394
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.133057
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.583065
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.433067
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.666428
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.04977
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.533096
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.616444
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.716442
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.183117
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.4497795
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.7331085
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.2831
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,47.415943
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.083088
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.649746
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.033073
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.883091
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.616428
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.683498
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.433792
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.200981
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.718079
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.16861
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,66.801994
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,65.33565
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.23687
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.903793
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.537292
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.754005
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.970718
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,72.487915
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,67.304955
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.571487
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,23.221626
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.638168
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.104721
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.771317
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,53.807747
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,24.338531
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.254753
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.121391
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.637955
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.937378
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.687325
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.237015
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,49.010468
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.354134
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.421242
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.8209
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.270782
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.720665
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.003845
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.853516
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.502747
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.418716
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,16.517715
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,14.683212
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,15.965446
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,65.89159
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,64.49073
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.446777
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.14598
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,60.537056
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,24.144104
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.661133
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.211243
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,21.961304
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.344543
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,63.482193
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.311218
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.51117
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,53.327744
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.377869
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.628296
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.644958
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.94513
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.161743
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.128418
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,46.05542
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,39.89026
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,22.627808
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.39502
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.111755
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.428833
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.47882
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.612366
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,51.63739
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.794922
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.578552
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,18.545471
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.612366
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.245789
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,61.58496
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 1 to 3,47.305115
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.511658
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,20.211731
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.878479
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.69519
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.911804
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.795166
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,19.112
nl.rug.dmas.trafficdemo.Scenario@26f67b76(seed: 1445423745212),1.47-2.55,2.54-6.0,0.0,8.0-16.0,16.0,100.0,HumanDriver,From 0 to 3,17.912292
