Scenario,carWidth,carLength,ratioAutonomousCars,viewLength,actPeriod,Driver,Route,DrivingTime
nl.rug.dmas.trafficdemo.Scenario@15e4dbfb(seed: 1445325053629),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.299637
nl.rug.dmas.trafficdemo.Scenario@15e4dbfb(seed: 1445325053629),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.766272
nl.rug.dmas.trafficdemo.Scenario@15e4dbfb(seed: 1445325053629),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,31.36619
nl.rug.dmas.trafficdemo.Scenario@15e4dbfb(seed: 1445325053629),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.849525
nl.rug.dmas.trafficdemo.Scenario@15e4dbfb(seed: 1445325053629),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,44.632652
nl.rug.dmas.trafficdemo.Scenario@1c4f8ea3(seed: 1445325054309),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,42.41611
nl.rug.dmas.trafficdemo.Scenario@5b77ee02(seed: 1445325055108),1.47-2.55,2.54-6.0,0.8000001,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,27.366352
nl.rug.dmas.trafficdemo.Scenario@44a06d88(seed: 1445325054295),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.683037
nl.rug.dmas.trafficdemo.Scenario@44a06d88(seed: 1445325054295),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,25.88296
nl.rug.dmas.trafficdemo.Scenario@44a06d88(seed: 1445325054295),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,31.68285
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.8997
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.566345
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.216244
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.749527
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.39952
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.182873
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,35.366127
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,33.982815
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.416126
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,43.3994
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,39.94939
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 1 to 3,39.749393
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.116024
nl.rug.dmas.trafficdemo.Scenario@66156d8(seed: 1445325053634),1.47-2.55,2.54-6.0,0.1,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.08269
nl.rug.dmas.trafficdemo.Scenario@f317541(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.466274
nl.rug.dmas.trafficdemo.Scenario@f317541(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,41.84949
nl.rug.dmas.trafficdemo.Scenario@f317541(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.732758
nl.rug.dmas.trafficdemo.Scenario@f317541(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,46.61611
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.483025
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.599583
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.799538
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.76615
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.199493
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.549503
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,36.36611
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.766136
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.299477
nl.rug.dmas.trafficdemo.Scenario@5c4ef185(seed: 1445325054273),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.466156
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,40.782867
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,40.466152
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,47.016083
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,44.982697
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,49.382633
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,46.49929
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,44.865982
nl.rug.dmas.trafficdemo.Scenario@5b2cfeb7(seed: 1445325054307),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,45.865967
nl.rug.dmas.trafficdemo.Scenario@11bbdc80(seed: 1445325053599),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.983032
nl.rug.dmas.trafficdemo.Scenario@11bbdc80(seed: 1445325053599),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,35.299488
nl.rug.dmas.trafficdemo.Scenario@11bbdc80(seed: 1445325053599),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,45.782635
nl.rug.dmas.trafficdemo.Scenario@21d9bf04(seed: 1445325055118),1.47-2.55,2.54-6.0,0.9000001,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,30.249695
nl.rug.dmas.trafficdemo.Scenario@1875b888(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.466274
nl.rug.dmas.trafficdemo.Scenario@1875b888(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,41.84949
nl.rug.dmas.trafficdemo.Scenario@1875b888(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.732758
nl.rug.dmas.trafficdemo.Scenario@1875b888(seed: 1445325054279),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,46.61611
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.699718
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.366352
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,36.099606
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.349567
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.532856
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.816166
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.7495
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,34.09948
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.216175
nl.rug.dmas.trafficdemo.Scenario@14342b99(seed: 1445325053643),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.599518
nl.rug.dmas.trafficdemo.Scenario@511192bd(seed: 1445325055112),1.47-2.55,2.54-6.0,0.9000001,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,46.399406
nl.rug.dmas.trafficdemo.Scenario@511192bd(seed: 1445325055112),1.47-2.55,2.54-6.0,0.9000001,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,50.582718
nl.rug.dmas.trafficdemo.Scenario@511192bd(seed: 1445325055112),1.47-2.55,2.54-6.0,0.9000001,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,49.382698
nl.rug.dmas.trafficdemo.Scenario@511192bd(seed: 1445325055112),1.47-2.55,2.54-6.0,0.9000001,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,48.71596
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,28.316349
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.44966
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.166206
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.21623
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.58287
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.849506
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.116108
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,35.316128
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,34.716137
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,34.51614
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,39.71606
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,33.649487
nl.rug.dmas.trafficdemo.Scenario@1e88c615(seed: 1445325053574),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,38.499413
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,45.166134
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,44.766094
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,45.08269
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.73268
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,43.466003
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.73268
nl.rug.dmas.trafficdemo.Scenario@479482ea(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,42.999344
nl.rug.dmas.trafficdemo.Scenario@73772c5(seed: 1445325055045),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.799717
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.49966
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.13296
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.832947
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,31.632902
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,35.31616
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,36.399445
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.66609
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.016087
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.732758
nl.rug.dmas.trafficdemo.Scenario@25356f42(seed: 1445325053575),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.182766
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,30.866224
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.332905
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.31621
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.032845
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,36.816135
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,37.182766
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.69941
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.199417
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,38.266083
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 0 to 3,37.44943
nl.rug.dmas.trafficdemo.Scenario@2584a7d6(seed: 1445325053598),1.47-2.55,2.54-6.0,0.0,4.0-12.0,100.0,HumanDriver,From 1 to 3,48.59933
nl.rug.dmas.trafficdemo.Scenario@2ea28708(seed: 1445325055042),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,51.666035
nl.rug.dmas.trafficdemo.Scenario@75845cce(seed: 1445325055038),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,35.866276
nl.rug.dmas.trafficdemo.Scenario@a24d858(seed: 1445325053647),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,HumanDriver,From 1 to 3,27.01641
nl.rug.dmas.trafficdemo.Scenario@761b2f32(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.749702
nl.rug.dmas.trafficdemo.Scenario@761b2f32(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.099655
nl.rug.dmas.trafficdemo.Scenario@761b2f32(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.899532
nl.rug.dmas.trafficdemo.Scenario@761b2f32(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,33.582832
nl.rug.dmas.trafficdemo.Scenario@761b2f32(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,33.73282
nl.rug.dmas.trafficdemo.Scenario@761b2f32(seed: 1445325054278),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 0 to 3,32.04951
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,45.149467
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,44.749428
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,45.066025
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.73268
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,43.449337
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,42.716015
nl.rug.dmas.trafficdemo.Scenario@68c6fc84(seed: 1445325055036),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,42.982677
nl.rug.dmas.trafficdemo.Scenario@296b653d(seed: 1445325055047),1.47-2.55,2.54-6.0,0.70000005,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,50.53272
nl.rug.dmas.trafficdemo.Scenario@250f9a46(seed: 1445325055119),1.47-2.55,2.54-6.0,0.9000001,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,38.382904
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.849686
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,30.86633
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,30.849625
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.182888
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.44955
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.466232
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.44955
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.782879
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,29.366219
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.282887
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,30.6162
nl.rug.dmas.trafficdemo.Scenario@33f82290(seed: 1445325054310),1.47-2.55,2.54-6.0,0.5,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.566216
nl.rug.dmas.trafficdemo.Scenario@71d88788(seed: 1445325055032),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,31.566341
nl.rug.dmas.trafficdemo.Scenario@71d88788(seed: 1445325055032),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.399658
nl.rug.dmas.trafficdemo.Scenario@71d88788(seed: 1445325055032),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.132946
nl.rug.dmas.trafficdemo.Scenario@71d88788(seed: 1445325055032),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.982899
nl.rug.dmas.trafficdemo.Scenario@71d88788(seed: 1445325055032),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,30.366203
nl.rug.dmas.trafficdemo.Scenario@71d88788(seed: 1445325055032),1.47-2.55,2.54-6.0,0.6,4.0-12.0,100.0,HumanDriver,From 0 to 3,28.066238
nl.rug.dmas.trafficdemo.Scenario@5a9e260c(seed: 1445325054270),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,35.54949
nl.rug.dmas.trafficdemo.Scenario@5a9e260c(seed: 1445325054270),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,44.382656
nl.rug.dmas.trafficdemo.Scenario@5a9e260c(seed: 1445325054270),1.47-2.55,2.54-6.0,0.3,4.0-12.0,100.0,HumanDriver,From 1 to 3,47.549274
nl.rug.dmas.trafficdemo.Scenario@7248989f(seed: 1445325054301),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.833035
nl.rug.dmas.trafficdemo.Scenario@7248989f(seed: 1445325054301),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 0 to 3,29.566345
nl.rug.dmas.trafficdemo.Scenario@7248989f(seed: 1445325054301),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,AutonomousDriver,From 1 to 3,29.749584
nl.rug.dmas.trafficdemo.Scenario@7248989f(seed: 1445325054301),1.47-2.55,2.54-6.0,0.4,4.0-12.0,100.0,HumanDriver,From 1 to 3,35.749454
nl.rug.dmas.trafficdemo.Scenario@2a51b326(seed: 1445325053650),1.47-2.55,2.54-6.0,0.2,4.0-12.0,100.0,AutonomousDriver,From 0 to 3,34.199635
